neighbourhood,price
Downtown/Civic Center,64
Downtown/Civic Center,65
Downtown/Civic Center,70
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,62
Downtown/Civic Center,65
Downtown/Civic Center,63
Downtown/Civic Center,62
Downtown/Civic Center,68
Downtown/Civic Center,66
Downtown/Civic Center,66
Downtown/Civic Center,104
Downtown/Civic Center,82
Downtown/Civic Center,104
Downtown/Civic Center,63
Downtown/Civic Center,62
Downtown/Civic Center,63
Downtown/Civic Center,119
Downtown/Civic Center,200
Russian Hill,125
Russian Hill,130
Russian Hill,149
Russian Hill,119
Russian Hill,125
Russian Hill,399
Russian Hill,126
Russian Hill,395
Russian Hill,105
Russian Hill,89
Russian Hill,99
Russian Hill,270
Russian Hill,475
Russian Hill,150
Russian Hill,845
Russian Hill,129
Russian Hill,225
Russian Hill,920
Russian Hill,120
Russian Hill,299
Russian Hill,167
Russian Hill,750
Russian Hill,410
Russian Hill,300
Russian Hill,111
Russian Hill,162
Russian Hill,460
Russian Hill,225
Russian Hill,155
Russian Hill,105
Russian Hill,151
Russian Hill,30
Russian Hill,308
Russian Hill,513
Russian Hill,200
Russian Hill,276
Russian Hill,178
Russian Hill,80
Russian Hill,217
Russian Hill,550
Russian Hill,1500
Russian Hill,217
Russian Hill,1529
Russian Hill,140
Russian Hill,720
Russian Hill,199
Russian Hill,1220
Russian Hill,575
Russian Hill,78
Russian Hill,170
Russian Hill,49
Russian Hill,104
Russian Hill,109
Russian Hill,140
Russian Hill,989
Russian Hill,350
Russian Hill,145
Russian Hill,954
Russian Hill,3250
Russian Hill,259
Russian Hill,229
Russian Hill,200
Russian Hill,650
Russian Hill,149
Russian Hill,180
Russian Hill,225
Russian Hill,190
Russian Hill,25
Russian Hill,145
Russian Hill,59
Russian Hill,144
Russian Hill,190
Russian Hill,80
Russian Hill,198
Russian Hill,214
Russian Hill,109
Russian Hill,514
Russian Hill,160
Russian Hill,205
Russian Hill,375
Russian Hill,83
Russian Hill,82
Russian Hill,99
Russian Hill,295
Russian Hill,99
Russian Hill,95
Russian Hill,69
Russian Hill,93
Russian Hill,89
Russian Hill,149
Russian Hill,104
Russian Hill,173
Russian Hill,147
Russian Hill,146
Russian Hill,27
Russian Hill,856
Russian Hill,1095
Russian Hill,505
Russian Hill,288
Russian Hill,157
Russian Hill,150
Russian Hill,464
Russian Hill,115
Russian Hill,150
Russian Hill,274
Russian Hill,1299
Russian Hill,320
Russian Hill,949
Russian Hill,1123
Russian Hill,120
Russian Hill,500
Russian Hill,250
Russian Hill,600
Russian Hill,28
Russian Hill,27
Russian Hill,185
Russian Hill,140
Russian Hill,120
Russian Hill,150
Russian Hill,228
Russian Hill,189
Russian Hill,300
Russian Hill,1074
Russian Hill,189
Russian Hill,189
Russian Hill,252
Russian Hill,66
Russian Hill,295
Russian Hill,105
Russian Hill,319
Russian Hill,1300
Russian Hill,105
Russian Hill,158
Russian Hill,171
Russian Hill,1499
Russian Hill,244
Russian Hill,104
Russian Hill,179
Russian Hill,350
Russian Hill,419
Russian Hill,350
Russian Hill,350
Russian Hill,419
Russian Hill,250
Russian Hill,325
Russian Hill,799
Russian Hill,65
Russian Hill,200
Russian Hill,200
Russian Hill,165
Russian Hill,250
Russian Hill,77
Russian Hill,77
Russian Hill,60
Russian Hill,750
Russian Hill,600
Russian Hill,249
Russian Hill,129
Russian Hill,300
Russian Hill,129
Russian Hill,1000
Russian Hill,90
Russian Hill,130
Russian Hill,240
Russian Hill,650
Russian Hill,80
Russian Hill,80
Russian Hill,169
Russian Hill,200
Russian Hill,185
Russian Hill,575
Russian Hill,110
Russian Hill,1200
Russian Hill,225
Russian Hill,900
Russian Hill,210
Russian Hill,90
Russian Hill,85
Russian Hill,71
Russian Hill,500
Russian Hill,180
Russian Hill,350
Russian Hill,110
Russian Hill,85
