id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
381068,Topanga,34.111740000000005,-118.60895,Entire home/apt,253,333,2
387562,Topanga,34.08538,-118.59458000000001,Entire home/apt,193,252,1
393966,Downtown,34.049479999999996,-118.2361,Private room,58,1,30
394508,Hollywood,34.09543,-118.33486,Entire home/apt,135,262,5
395221,Beverly Hills,34.0785,-118.41363999999999,Entire home/apt,190,208,14
395305,Glassell Park,34.131029999999996,-118.23508000000001,Entire home/apt,85,344,2
400478,Harvard Heights,34.04595,-118.31253000000001,Shared room,35,365,30
400940,Del Rey,33.99105,-118.42586000000001,Entire home/apt,129,331,1
400984,Fairfax,34.08692,-118.35445,Entire home/apt,114,365,30
401549,Studio City,34.149570000000004,-118.40167,Private room,70,345,25
402053,Woodland Hills,34.17094,-118.65473999999999,Entire home/apt,79,342,3
404691,Arlington Heights,34.045970000000004,-118.31379,Shared room,35,365,30
404795,Arlington Heights,34.04564,-118.31409,Shared room,35,1,30
405296,Mid-Wilshire,34.06834,-118.35053,Private room,89,335,30
408035,Mid-Wilshire,34.05317,-118.3593,Entire home/apt,85,252,90
409740,Hollywood Hills West,34.12403,-118.35975,Entire home/apt,695,354,3
410169,Covina,34.07269,-117.86046999999999,Private room,55,358,1
411757,Silver Lake,34.09231,-118.27855,Private room,55,0,30
413749,Echo Park,34.07737,-118.26665,Entire home/apt,130,365,30
414001,Rowland Heights,33.98979,-117.91793999999999,Private room,56,0,2
415357,Sherman Oaks,34.16364,-118.45603999999999,Private room,75,365,180
416651,Silver Lake,34.08688,-118.2704,Entire home/apt,236,313,7
416904,Venice,33.996109999999994,-118.4459,Entire home/apt,130,18,1
420167,Santa Monica,34.00418,-118.47391999999999,Private room,71,69,3
421431,Malibu,34.03096,-118.84527,Entire home/apt,5000,0,3
422037,Venice,33.9881,-118.45546999999999,Entire home/apt,150,221,61
422298,Silver Lake,34.10315,-118.26081,Private room,68,364,30
423154,Venice,33.99609,-118.44726999999999,Entire home/apt,85,17,1
424793,Silver Lake,34.08265,-118.27676000000001,Entire home/apt,150,0,30
431476,Hollywood,34.103359999999995,-118.32366,Entire home/apt,138,338,30
432104,Long Beach,33.76433,-118.14742,Entire home/apt,125,0,4
433762,Long Beach,33.770070000000004,-118.12472,Private room,125,287,1
435277,Beverly Grove,34.072359999999996,-118.38435,Private room,78,348,2
437082,Topanga,34.09618,-118.61835,Entire home/apt,66,363,1
438304,Culver City,34.00225,-118.39198,Private room,100,365,1
438464,Topanga,34.09597,-118.61728000000001,Entire home/apt,93,1,1
438472,South Pasadena,34.11459,-118.16253,Private room,76,117,2
440208,Topanga,34.08964,-118.59898999999999,Entire home/apt,350,363,10
440820,Ladera Heights,33.98239,-118.37818999999999,Private room,45,90,30
440908,Beverly Hills,34.072359999999996,-118.40733,Entire home/apt,300,0,7
441166,Long Beach,33.76485,-118.13358999999998,Private room,125,361,2
446566,Hollywood,34.09605,-118.3405,Private room,42,0,30
446757,Hollywood,34.103359999999995,-118.32366,Entire home/apt,169,341,31
453527,Venice,34.00333,-118.46667,Entire home/apt,128,244,3
454265,Downtown,34.04177,-118.25183,Entire home/apt,125,252,3
455114,Hollywood Hills,34.108909999999995,-118.33457,Private room,85,365,5
455864,Toluca Lake,34.15116,-118.36103999999999,Private room,55,63,30
459879,La Canada Flintridge,34.21884,-118.2061,Private room,88,0,2
460731,Manhattan Beach,33.9004,-118.41,Entire home/apt,118,285,45
462726,Sherman Oaks,34.160340000000005,-118.4578,Entire home/apt,71,46,3
463025,Del Rey,33.989670000000004,-118.42393999999999,Private room,93,67,3
463903,Echo Park,34.0732,-118.25883,Entire home/apt,339,364,30
468573,Long Beach,33.764720000000004,-118.13283999999999,Private room,105,362,2
469951,Venice,33.9904,-118.45683999999999,Entire home/apt,180,252,30
472748,Venice,33.988609999999994,-118.46686000000001,Entire home/apt,283,38,31
